Sales_ID,month,year,KM_driven,Fuel_Type,Horse_Power,Color,Transmission,Engine,Doors,Cylinders,Gears,Sport_Model,selling_price
1184,Jan,2002,97622.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,7738.0
1185,Sept,2002,97436.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,9487.0
1186,Nov,2002,97414.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,6890.0
1187,Mar,2002,96883.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,8427.0
1188,Jun,2002,96547.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,7897.0
1189,Oct,2002,95792.0,Petrol,86,Metallic,Manual,1300,5,4,5,1,8427.0
1190,Mar,2002,95766.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,9010.0
1191,Apr,2002,95723.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,7367.0
1192,Mar,2002,95412.0,Petrol,86,Non-Metallic,Automatic,1300,3,4,5,1,8427.0
1193,Apr,2002,95400.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,7155.0
1194,Nov,2002,95382.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,8957.0
1195,Mar,2002,95350.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,7950.0
1196,Jul,2002,95188.0,Diesel,72,Metallic,Manual,2000,3,4,5,0,9275.0
1197,Feb,2002,95123.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,9275.0
1198,May,2002,94891.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,9487.0
1199,Jun,2002,94877.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,7897.0
1200,Dec,2002,94442.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,9752.0
1201,Jul,2002,94022.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,9487.0
1202,Sept,2002,93810.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8321.0
1203,Aug,2002,93477.0,Diesel,72,Metallic,Manual,2000,3,4,5,0,7367.0
1204,Jun,2002,93280.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,7632.0
1205,Mar,2002,93008.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,7897.0
1206,Jun,2002,92870.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,7155.0
1207,Aug,2002,92599.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,7950.0
1208,Sept,2002,92308.0,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,7897.0
1209,Nov,2002,92220.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,8427.0
1210,Mar,2002,92220.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,7685.0
1211,Aug,2002,92220.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,8427.0
1212,Jan,2002,92220.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,8745.0
1213,Sept,2002,92072.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,8745.0
1214,Jan,2002,91276.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,7155.0
1215,Feb,2002,91160.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,9275.0
1216,Jan,2002,91160.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,9487.0
1217,Nov,2002,91016.0,Diesel,72,Metallic,Manual,2000,5,4,5,1,9010.0
1218,Jan,2002,90699.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,1,8745.0
1219,Nov,2002,90598.0,Petrol,107,Non-Metallic,Automatic,1600,3,4,5,1,10017.0
1220,Aug,2002,90312.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,8427.0
1221,Nov,2002,90100.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,8374.0
1222,Aug,2002,90087.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,9010.0
1223,Feb,2002,90064.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,1,8745.0
1224,May,2002,89540.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8745.0
1225,Aug,2002,89466.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,9487.0
1226,Jul,2002,89170.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,8427.0
1227,Jan,2002,89040.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,7367.0
1228,Mar,2002,89040.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,7685.0
1229,Apr,2002,89040.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,8215.0
1230,Jun,2002,88881.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,9222.0
1231,Jan,2002,88552.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487.0
1232,May,2002,88409.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,7155.0
1233,Oct,2002,88288.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,7950.0
1234,Dec,2002,88121.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,8427.0
1235,Oct,2002,88030.0,Petrol,86,Metallic,Automatic,1300,3,4,5,1,9487.0
1236,Oct,2002,87662.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,8427.0
1237,Mar,2002,87636.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,7897.0
1238,Mar,2002,87551.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,6307.0
1239,Jun,2002,87191.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,8215.0
1240,Apr,2002,87029.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,7367.0
1241,Jan,2002,86942.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,9275.0
1242,Oct,2002,86920.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487.0
1243,Feb,2002,86907.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,7945.0
1244,May,2002,86846.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,1,8215.0
1245,Nov,2002,86563.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,7367.0
1246,Apr,2002,85315.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8469.0
1247,Mar,2002,84800.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,7685.0
1248,Dec,2002,83740.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,7314.0
1249,Jul,2002,83628.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,8215.0
1250,Mar,2002,83410.0,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,7685.0
1251,Apr,2002,83141.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,9487.0
1252,Oct,2002,82956.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,9010.0
1253,Sept,2002,82807.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8427.0
1254,Apr,2002,81620.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,7367.0
1255,Mar,2002,81620.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,8480.0
1256,Jun,2002,80965.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,8427.0
1257,May,2002,80844.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,9010.0
1258,Aug,2002,80720.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,7939.0
1259,Jan,2002,80560.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,8745.0
1260,Oct,2002,80560.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9805.0
1261,Sept,2002,80390.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,1,8427.0
1262,Apr,2002,80347.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,10070.0
1263,Sept,2002,80056.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,9487.0
1264,Mar,2002,79842.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,8957.0
1265,Feb,2002,79841.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,8475.0
1266,Mar,2002,79740.0,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,9275.0
1267,Oct,2002,79590.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,1,6307.0
1268,Aug,2002,79500.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9010.0
1269,Dec,2002,79500.0,Petrol,86,Metallic,Manual,1300,4,4,5,0,9487.0
1270,Dec,2002,79500.0,Petrol,86,Metallic,Manual,1300,4,4,5,0,9275.0
1271,Mar,2002,79422.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8056.0
1272,Jan,2002,79272.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,7574.0
1273,Dec,2002,79047.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,8957.0
1274,Jun,2002,79041.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,6307.0
1275,Jan,2002,78648.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9540.0
1276,Jan,2002,78600.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,7685.0
1277,Jun,2002,78542.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,7844.0
1278,Feb,2002,78539.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9328.0
1279,Oct,2002,78440.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,8215.0
1280,Jun,2002,78440.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,7950.0
1281,Mar,2002,78056.0,Petrol,86,Metallic,Automatic,1300,4,4,5,0,8957.0
1282,Jun,2002,77868.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,7844.0
1283,Jan,2002,77592.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,7950.0
1284,May,2002,77503.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487.0
1285,Nov,2002,77395.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487.0
1286,Apr,2002,77065.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,8427.0
1287,Feb,2002,76668.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8427.0
1288,Mar,2002,76555.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8427.0
1289,Oct,2002,76456.0,Petrol,107,Metallic,Automatic,1600,5,4,5,1,9487.0
1290,Mar,2002,76415.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8215.0
1291,Mar,2002,76320.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,8745.0
1292,Mar,2002,76320.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,8427.0
1293,Apr,2002,76214.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,8215.0
1294,Apr,2002,76134.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9010.0
1295,Jan,2002,76044.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,7367.0
1296,Jan,2002,75790.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,7950.0
1297,Feb,2002,75641.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,8215.0
1298,Feb,2002,75539.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,6307.0
1299,Mar,2002,75457.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,7950.0
1300,Sept,2002,75317.0,Petrol,86,Non-Metallic,Automatic,1300,3,4,5,0,9487.0
1301,May,2002,75260.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,8427.0
1302,Jan,2002,75195.0,Petrol,110,Metallic,Automatic,1600,5,4,5,0,7314.0
1303,Apr,2002,75188.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,7897.0
1304,Jan,2002,74833.0,Petrol,107,Metallic,Automatic,1600,3,4,5,1,9010.0
1305,Aug,2002,74711.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,7950.0
1306,Apr,2002,74331.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,9275.0
1307,May,2002,74241.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,7950.0
1308,Jan,2002,74098.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10547.0
1309,Jun,2002,73551.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,8427.0
1310,Jun,2002,73479.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10547.0
1311,Mar,2002,73140.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9805.0
1312,Aug,2002,73127.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,9805.0
1313,Feb,2002,73082.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10547.0
1314,Jul,2002,72382.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,6307.0
1315,May,2002,72080.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8475.0
1316,Nov,2002,72080.0,Petrol,86,Metallic,Automatic,1300,3,4,5,0,9487.0
1317,Jun,2002,71498.0,Petrol,86,Metallic,Manual,1300,4,4,5,0,7897.0
1318,May,2002,71302.0,Petrol,86,Metallic,Manual,1300,5,4,5,1,8745.0
1319,Mar,2002,71290.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9010.0
1320,Nov,2002,71126.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9010.0
1321,Dec,2002,71118.0,Diesel,72,Metallic,Manual,2000,3,4,5,1,9964.0
1322,Jan,2002,70893.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,7685.0
1323,Feb,2002,70866.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487.0
1324,Jan,2002,70854.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,10017.0
1325,Jul,2002,70721.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,9010.0
1326,Jan,2002,70138.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,7155.0
1327,Jan,2002,69907.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,1,7844.0
1328,Mar,2002,69430.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,9487.0
1329,Jan,2002,69225.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,7314.0
1330,Feb,2002,69169.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,8215.0
1331,Oct,2002,68922.0,Diesel,72,Metallic,Manual,2000,3,4,5,0,9487.0
1332,Jun,2002,68906.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,7367.0
1333,Apr,2002,68137.0,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,9005.0
1334,Jun,2002,67840.0,Petrol,107,Non-Metallic,Automatic,1600,3,4,5,0,10600.0
1335,Oct,2002,67840.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,7419.0
1336,Jan,2002,67840.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,9487.0
1337,Feb,2002,67753.0,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,9010.0
1338,Jun,2002,67452.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,9275.0
1339,Jan,2002,67310.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,7949.0
1340,Jan,2002,67062.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,9540.0
1341,Apr,2002,66351.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,9487.0
1342,Jan,2002,66336.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,7367.0
1343,Apr,2002,66022.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9010.0
1344,Apr,2002,65620.0,Petrol,86,Metallic,Automatic,1300,5,4,5,1,8957.0
1345,Jul,2002,65402.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9487.0
1346,Apr,2002,65347.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,8745.0
1347,Jun,2002,65324.0,Petrol,86,Non-Metallic,Manual,1300,5,4,5,0,8427.0
1348,Nov,2002,65201.0,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,7897.0
1349,Feb,2002,64835.0,Petrol,107,Metallic,Automatic,1600,3,4,5,1,9540.0
1350,Nov,2002,64660.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,7579.0
1351,May,2002,64483.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,8215.0
1352,Nov,2002,64236.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,6196.0
1353,Sept,2002,64112.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9010.0
1354,Jan,2002,64105.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8745.0
1355,Feb,2002,63751.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,10017.0
1356,Dec,2002,63653.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,7155.0
1357,Apr,2002,63600.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,8904.0
1358,May,2002,63600.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,8374.0
1359,May,2002,63404.0,Petrol,110,Metallic,Manual,1587,3,4,5,0,8427.0
1360,Jan,2002,62886.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9275.0
1361,Aug,2002,62794.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,10494.0
1362,Oct,2002,62714.0,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,6885.0
1363,Nov,2002,62558.0,Petrol,107,Metallic,Automatic,1600,3,4,5,1,8745.0
1364,Dec,2002,62489.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,7314.0
1365,Jul,2002,61961.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,7950.0
1366,Jun,2002,61841.0,Petrol,86,Metallic,Automatic,1300,4,4,5,0,8427.0
1367,Jan,2002,61763.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,8745.0
1368,Jan,2002,61480.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,9487.0
1369,Nov,2002,61299.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,10335.0
1370,Jan,2002,61254.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,8745.0
1371,Mar,2002,61086.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9434.0
1372,Jun,2002,60989.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,9487.0
1373,May,2002,60699.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,7155.0
1374,Jun,2002,60573.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,8427.0
1375,Dec,2002,60522.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,9116.0
1376,Jan,2002,60420.0,Petrol,86,Non-Metallic,Manual,1300,4,4,5,0,8215.0
1377,Aug,2002,59960.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,8268.0
1378,Aug,2002,59685.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,9275.0
1379,Feb,2002,59587.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,10070.0
1380,Jul,2002,59500.0,Petrol,110,Non-Metallic,Manual,1600,4,4,5,0,8215.0
1381,Feb,2002,58750.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10547.0
1382,Apr,2002,57705.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,8215.0
1383,Dec,2002,57038.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,6307.0
1384,May,2002,56321.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,11607.0
1385,Apr,2002,56074.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,10017.0
1386,Jan,2002,55862.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,1,8745.0
1387,Dec,2002,55459.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,10335.0
1388,Mar,2002,55424.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,7897.0
1389,Jun,2002,55120.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9275.0
1390,Dec,2002,55120.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,9275.0
1391,Aug,2002,55120.0,Petrol,110,Metallic,Automatic,1600,4,4,5,0,9010.0
1392,Nov,2002,54986.0,Petrol,86,Non-Metallic,Manual,1300,4,4,5,0,9487.0
1393,Feb,2002,52817.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,7950.0
1394,Dec,2002,52618.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,7685.0
1395,Jan,2002,52555.0,Petrol,110,Metallic,Manual,1600,4,4,5,0,7897.0
1396,May,2002,52120.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,9275.0
1397,Apr,2002,51768.0,Petrol,110,Non-Metallic,Manual,1600,3,4,5,0,10388.0
1398,Oct,2002,51491.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,7950.0
1399,Jun,2002,51304.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487.0
1400,Jul,2002,51137.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,9487.0
1401,Nov,2002,50832.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,7897.0
1402,Oct,2002,50491.0,Petrol,110,Metallic,Manual,1600,5,4,5,0,9487.0
1403,Mar,2002,50244.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,11130.0
1404,Aug,2002,50202.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,7420.0
1405,Apr,2002,48237.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,9010.0
1406,May,2002,48135.0,Petrol,86,Metallic,Manual,1300,5,4,5,0,8215.0
1407,Nov,2002,47541.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,9487.0
1408,Dec,2002,47516.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,8745.0
1409,Jan,2002,47111.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,9805.0
1410,Jun,2002,46343.0,Petrol,110,Metallic,Manual,1600,5,4,5,1,8374.0
1411,Mar,2002,46239.0,Petrol,86,Metallic,Manual,1300,4,4,5,0,9010.0
1412,May,2002,46144.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,8427.0
1413,Dec,2002,45368.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,10547.0
1414,Jul,2002,44856.0,Petrol,107,Metallic,Automatic,1600,5,4,5,0,9275.0
1415,Jan,2002,44717.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,7950.0
1416,Sept,2002,44520.0,Petrol,110,Metallic,Manual,1600,3,4,5,1,7367.0
1417,Feb,2002,42499.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,9487.0
1418,Feb,2002,42188.0,Petrol,107,Non-Metallic,Automatic,1600,3,4,5,1,9275.0
1419,Aug,2002,41518.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,8215.0
1420,Jun,2002,41282.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,8957.0
1421,May,2002,38729.0,Petrol,110,Non-Metallic,Automatic,1600,4,4,5,0,8639.0
1422,Mar,2002,38160.0,Petrol,86,Non-Metallic,Automatic,1300,3,4,5,0,9010.0
1423,Mar,2002,38160.0,Petrol,110,Metallic,Manual,1600,3,4,5,0,8056.0
1424,Jan,2002,37970.0,Petrol,86,Non-Metallic,Automatic,1300,3,4,5,0,8427.0
1425,Aug,2002,36800.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,8215.0
1426,Jan,2002,36040.0,Petrol,86,Metallic,Manual,1300,4,4,5,0,8427.0
1427,Mar,2002,32822.0,Petrol,110,Non-Metallic,Automatic,1600,3,4,4,0,10547.0
1428,Oct,2002,30740.0,Petrol,86,Metallic,Automatic,1300,3,4,5,0,9487.0
1429,Sept,2002,27560.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,8957.0
1430,Mar,2002,25440.0,Petrol,86,Metallic,Automatic,1300,5,4,5,0,9487.0
1431,Jan,2002,24380.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,8957.0
1432,Dec,2002,21777.0,Petrol,86,Metallic,Manual,1300,3,4,5,1,7950.0
1433,Sept,2002,20140.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,1,11496.0
1434,Oct,2002,18037.0,Petrol,86,Non-Metallic,Manual,1300,3,4,5,0,9010.0
1435,Nov,2002,17931.0,Petrol,86,Metallic,Manual,1300,3,4,5,0,7685.0
1436,May,2002,1.0,Petrol,110,Non-Metallic,Manual,1600,5,4,5,0,7367.0
